Algorithm;ScenarioName;RunIndex;MapWidth;MapHeight;ObstacleDensity;MapType;AllowDiagonal;Start;Goal;LinearDistance;WeightW;TimeLimitMs;MaxExpansions;TieBreakLowG;Found;PathCost;PathLength;Expansions;ElapsedMs;AllocBytes
Dijkstra;9_1024x1024_dens0,10_random_Diag;29;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18773;32;11654960
WeightedAStar;9_1024x1024_dens0,10_random_Diag;29;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;104.36753236814704;83;85;0;91328
JPS;9_1024x1024_dens0,10_random_Diag;29;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;99.5391052434009;55;56;0;102488
Dijkstra;9_1024x1024_dens0,10_random_Diag;30;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18802;26;11664704
WeightedAStar;9_1024x1024_dens0,10_random_Diag;30;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;105.8822509939085;87;90;0;97000
JPS;9_1024x1024_dens0,10_random_Diag;30;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;57;56;0;102488
Dijkstra;9_1024x1024_dens0,10_random_Diag;31;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18744;34;11645216
WeightedAStar;9_1024x1024_dens0,10_random_Diag;31;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;107.63961030678922;90;94;0;98344
JPS;9_1024x1024_dens0,10_random_Diag;31;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;59;59;0;104672
Dijkstra;9_1024x1024_dens0,10_random_Diag;32;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18842;30;11678144
WeightedAStar;9_1024x1024_dens0,10_random_Diag;32;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;103.2964645562816;84;85;0;91328
JPS;9_1024x1024_dens0,10_random_Diag;32;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;58;58;0;103944
Dijkstra;9_1024x1024_dens0,10_random_Diag;33;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.9533188057739;78;18883;36;11691920
WeightedAStar;9_1024x1024_dens0,10_random_Diag;33;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;103.2964645562816;84;83;0;90656
JPS;9_1024x1024_dens0,10_random_Diag;33;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;57;57;0;103216
Dijkstra;9_1024x1024_dens0,10_random_Diag;34;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18797;28;11663024
WeightedAStar;9_1024x1024_dens0,10_random_Diag;34;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;104.12489168102778;84;83;0;90656
JPS;9_1024x1024_dens0,10_random_Diag;34;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;99.5391052434009;49;48;0;96576
Dijkstra;9_1024x1024_dens0,10_random_Diag;35;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18766;27;11652608
WeightedAStar;9_1024x1024_dens0,10_random_Diag;35;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;101.2964645562816;82;84;0;90992
JPS;9_1024x1024_dens0,10_random_Diag;35;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;99.5391052434009;49;49;0;97392
Dijkstra;9_1024x1024_dens0,10_random_Diag;36;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18889;27;11693936
WeightedAStar;9_1024x1024_dens0,10_random_Diag;36;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;103.2964645562816;84;92;0;97672
JPS;9_1024x1024_dens0,10_random_Diag;36;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;61;61;0;106128
Dijkstra;9_1024x1024_dens0,10_random_Diag;37;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18805;29;11665712
WeightedAStar;9_1024x1024_dens0,10_random_Diag;37;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;102.12489168102778;82;85;0;91328
JPS;9_1024x1024_dens0,10_random_Diag;37;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;55;54;0;101032
Dijkstra;9_1024x1024_dens0,10_random_Diag;38;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18838;29;11676800
WeightedAStar;9_1024x1024_dens0,10_random_Diag;38;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;101.19595949289324;79;78;0;88976
JPS;9_1024x1024_dens0,10_random_Diag;38;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.953318805774;53;52;0;99576
Dijkstra;9_1024x1024_dens0,10_random_Diag;39;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;99.53910524340084;79;18898;28;11696960
WeightedAStar;9_1024x1024_dens0,10_random_Diag;39;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;105.53910524340088;85;90;0;97000
JPS;9_1024x1024_dens0,10_random_Diag;39;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;99.53910524340088;59;58;0;103856
Dijkstra;9_1024x1024_dens0,10_random_Diag;40;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18836;31;11676128
WeightedAStar;9_1024x1024_dens0,10_random_Diag;40;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;103.8822509939085;85;86;0;91664
JPS;9_1024x1024_dens0,10_random_Diag;40;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;59;58;0;103944
Dijkstra;9_1024x1024_dens0,10_random_Diag;41;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18748;26;11646560
WeightedAStar;9_1024x1024_dens0,10_random_Diag;41;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;102.61017305526634;80;87;0;92000
JPS;9_1024x1024_dens0,10_random_Diag;41;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;59;58;0;103944
Dijkstra;9_1024x1024_dens0,10_random_Diag;42;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18785;26;11658992
WeightedAStar;9_1024x1024_dens0,10_random_Diag;42;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;107.53910524340088;87;87;0;92000
JPS;9_1024x1024_dens0,10_random_Diag;42;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;59;59;0;104672
Dijkstra;9_1024x1024_dens0,10_random_Diag;43;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18762;26;11651264
WeightedAStar;9_1024x1024_dens0,10_random_Diag;43;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;103.53910524340088;83;89;0;92672
JPS;9_1024x1024_dens0,10_random_Diag;43;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;59;58;0;103944
Dijkstra;9_1024x1024_dens0,10_random_Diag;44;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18862;31;11684864
WeightedAStar;9_1024x1024_dens0,10_random_Diag;44;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;102.95331880577396;82;81;0;89984
JPS;9_1024x1024_dens0,10_random_Diag;44;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;55;54;0;101032
Dijkstra;9_1024x1024_dens0,10_random_Diag;45;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18767;27;11652944
WeightedAStar;9_1024x1024_dens0,10_random_Diag;45;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;103.05382386916231;85;86;0;91664
JPS;9_1024x1024_dens0,10_random_Diag;45;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;59;59;0;104672
Dijkstra;9_1024x1024_dens0,10_random_Diag;46;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18754;27;11648576
WeightedAStar;9_1024x1024_dens0,10_random_Diag;46;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;103.78174593052016;82;98;0;99688
JPS;9_1024x1024_dens0,10_random_Diag;46;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;55;54;0;100944
Dijkstra;9_1024x1024_dens0,10_random_Diag;47;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18763;29;11651600
WeightedAStar;9_1024x1024_dens0,10_random_Diag;47;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;107.8822509939085;89;88;0;92336
JPS;9_1024x1024_dens0,10_random_Diag;47;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.953318805774;54;53;0;100128
Dijkstra;9_1024x1024_dens0,10_random_Diag;48;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.9533188057739;78;18787;26;11659664
WeightedAStar;9_1024x1024_dens0,10_random_Diag;48;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;102.12489168102778;82;84;0;90992
JPS;9_1024x1024_dens0,10_random_Diag;48;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;99.53910524340088;54;55;0;101760
Dijkstra;9_1024x1024_dens0,10_random_Diag;49;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577392;78;18799;28;11663696
WeightedAStar;9_1024x1024_dens0,10_random_Diag;49;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;101.53910524340088;81;80;0;89648
JPS;9_1024x1024_dens0,10_random_Diag;49;1024;1024;0.1;Random;1;984,436;931,359;93.47726996441436;1.2;0;0;1;1;98.95331880577396;54;53;0;100304
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;4;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2046.0;2047;720994;920;383668856
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;4;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2160.0;2155;13906;23;6170208
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;6;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;720937;975;383690384
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;6;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2144.0;2143;9267;17;5118064
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;7;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2048.0;2049;721017;1657;383707968
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;7;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2162.0;2161;12673;20;5962752
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;13;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2056.0;2057;721258;1017;383771088
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;13;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2172.0;2169;10712;17;5378096
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;16;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2056.0;2057;721153;986;383741160
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;16;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2132.0;2133;8710;14;4979928
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;18;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;720954;1053;383687832
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;18;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2124.0;2123;9811;16;5252976
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;22;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2046.0;2047;721042;996;383676792
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;22;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2138.0;2135;7418;11;4309080
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;25;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2052.0;2053;721283;1014;383769336
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;25;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2160.0;2159;11880;23;5766088
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;29;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;721104;971;383724944
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;29;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2180.0;2163;21380;33;10885072
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;30;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2048.0;2049;720937;1016;383683528
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;30;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2154.0;2155;8853;13;5015392
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;32;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;720745;916;383638552
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;32;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2140.0;2141;7192;11;4253032
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;37;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2052.0;2053;721248;567;383768608
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;37;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2146.0;2145;9540;8;5185768
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;38;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2052.0;2053;721370;569;383798616
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;38;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2150.0;2151;8459;7;4917680
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;40;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2054.0;2055;721299;588;383781008
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;40;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2122.0;2123;6083;5;2996832
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;41;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2046.0;2047;721341;568;383758880
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;41;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2106.0;2107;8836;8;5011176
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;42;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;721047;569;383710808
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;42;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2158.0;2159;9635;8;5209328
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;43;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;721569;563;383840264
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;43;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2176.0;2169;12173;10;5740424
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;45;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2064.0;2065;720950;574;383694704
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;45;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2154.0;2145;11734;11;5729880
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;46;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;721299;585;383773304
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;46;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2148.0;2145;9952;8;5287944
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;47;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2050.0;2051;720976;559;383693200
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;47;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2120.0;2121;13695;12;6216208
Dijkstra;10_1024x1024_dens0,30_corner_NoDiag;48;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2046.0;2047;720703;565;383592704
WeightedAStar;10_1024x1024_dens0,30_corner_NoDiag;48;1024;1024;0.3;Random;0;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;2156.0;2157;9955;9;5288688
Dijkstra;10_1024x1024_dens0,30_corner_Diag;1;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.3779925734216;1148;733891;699;451496096
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;1;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1633.554616082558;1292;1533;2;1249512
JPS;10_1024x1024_dens0,30_corner_Diag;1;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1539.2947314527355;943;1010;2;1434992
Dijkstra;10_1024x1024_dens0,30_corner_Diag;3;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1522.5495654486754;1152;733905;721;451507728
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;3;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1642.726188957812;1302;1557;2;1729144
JPS;10_1024x1024_dens0,30_corner_Diag;3;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1556.5251788310347;939;1018;2;1443016
Dijkstra;10_1024x1024_dens0,30_corner_Diag;4;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1522.306924761556;1153;733925;704;451506336
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;4;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1598.5668093913782;1245;1401;1;1205160
JPS;10_1024x1024_dens0,30_corner_Diag;4;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1546.5668093913775;928;1092;2;1493456
Dijkstra;10_1024x1024_dens0,30_corner_Diag;6;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.3779925734216;1148;733922;693;451512520
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;6;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1620.566809391378;1266;1508;2;1241112
JPS;10_1024x1024_dens0,30_corner_Diag;6;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1551.8388873300196;948;1048;2;1463184
Dijkstra;10_1024x1024_dens0,30_corner_Diag;7;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1515.8632739476602;1142;733918;683;451511424
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;7;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1578.1231585774822;1219;1326;1;1179960
JPS;10_1024x1024_dens0,30_corner_Diag;7;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1543.395236516124;916;1023;2;1446216
Dijkstra;10_1024x1024_dens0,30_corner_Diag;8;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.620633260541;1147;733923;703;451505664
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;8;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1613.152595829005;1260;1583;2;1737880
JPS;10_1024x1024_dens0,30_corner_Diag;8;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1544.8094500784969;927;1051;2;1465280
Dijkstra;10_1024x1024_dens0,30_corner_Diag;9;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1515.277487510033;1141;733936;699;451510032
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;9;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1605.9393923934083;1259;1400;2;1204824
JPS;10_1024x1024_dens0,30_corner_Diag;9;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1551.2531008923927;952;1126;3;1516448
Dijkstra;10_1024x1024_dens0,30_corner_Diag;10;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1514.6917010724064;1140;733933;704;451509024
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;10;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1626.968829644931;1285;1644;2;1758376
JPS;10_1024x1024_dens0,30_corner_Diag;10;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1550.081528017139;937;1019;2;1442160
Dijkstra;10_1024x1024_dens0,30_corner_Diag;11;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.9637790110485;1149;733928;697;451507344
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;11;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1629.2114703320506;1285;1574;2;1263288
JPS;10_1024x1024_dens0,30_corner_Diag;11;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1541.2947314527355;939;1035;2;1455656
Dijkstra;10_1024x1024_dens0,30_corner_Diag;13;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.3779925734216;1148;733938;714;451518656
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;13;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1615.6967517062892;1270;1536;2;1250520
JPS;10_1024x1024_dens0,30_corner_Diag;13;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1543.9810229537509;944;996;2;1425064
Dijkstra;10_1024x1024_dens0,30_corner_Diag;16;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1518.792206135795;1147;733916;715;451511264
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;16;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1609.4957415795127;1258;1541;2;1723768
JPS;10_1024x1024_dens0,30_corner_Diag;16;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1541.8805178903622;934;1009;2;1435056
Dijkstra;10_1024x1024_dens0,30_corner_Diag;17;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.9637790110485;1149;733917;704;451511264
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;17;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1601.4957415795125;1250;1409;2;1207848
JPS;10_1024x1024_dens0,30_corner_Diag;17;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1548.566809391377;916;1057;2;1468328
Dijkstra;10_1024x1024_dens0,30_corner_Diag;18;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1521.1353518863025;1151;733933;704;451517136
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;18;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1609.7383822666318;1256;1494;2;1236408
JPS;10_1024x1024_dens0,30_corner_Diag;18;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1543.9810229537509;933;1040;2;1458064
Dijkstra;10_1024x1024_dens0,30_corner_Diag;19;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1516.449060385287;1143;733935;702;451509696
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;19;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1627.738382266632;1275;1676;2;1769128
JPS;10_1024x1024_dens0,30_corner_Diag;19;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1548.6673144547656;932;1055;2;1465112
Dijkstra;10_1024x1024_dens0,30_corner_Diag;20;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.9637790110485;1149;733916;695;451511264
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;20;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1596.324168704259;1244;1512;2;1714024
